sample_id	sample_file	batch
Evosep_WLBSC_124_020124	input\Evosep_WLBSC_124_020124.raw	9
Evosep_WLBSC_122_020124	input\Evosep_WLBSC_122_020124.raw	9
Evosep_WLBSC_117_020124	input\Evosep_WLBSC_117_020124.raw	9
Evosep_WLBSC_111_020124	input\Evosep_WLBSC_111_020124.raw	9
Evosep_WLBSC_110_020124	input\Evosep_WLBSC_110_020124.raw	9
Evosep_WLBSC_108_020124	input\Evosep_WLBSC_108_020124.raw	9
Evosep_WLBSC_107_020124	input\Evosep_WLBSC_107_020124.raw	9
Evosep_WLBSC_104_020124	input\Evosep_WLBSC_104_020124.raw	9
Evosep_WLBSC_103_020124	input\Evosep_WLBSC_103_020124.raw	9
Evosep_WLBSC_98_013024	input\Evosep_WLBSC_98_013024.raw	10
Evosep_WLBSC_97_013024	input\Evosep_WLBSC_97_013024.raw	10
Evosep_WLBSC_96_013024	input\Evosep_WLBSC_96_013024.raw	10
Evosep_WLBSC_95_013024	input\Evosep_WLBSC_95_013024.raw	10
Evosep_WLBSC_94_013024	input\Evosep_WLBSC_94_013024.raw	10
Evosep_WLBSC_90_013024	input\Evosep_WLBSC_90_013024.raw	10
Evosep_WLBSC_89_013024	input\Evosep_WLBSC_89_013024.raw	10
Evosep_WLBSC_88_013024	input\Evosep_WLBSC_88_013024.raw	10
Evosep_WLBSC_85_013024	input\Evosep_WLBSC_85_013024.raw	10
Evosep_WLBSC_84_013024	input\Evosep_WLBSC_84_013024.raw	10
Evosep_WLBSC_80_013024	input\Evosep_WLBSC_80_013024.raw	10
Evosep_WLBSC_74_013024	input\Evosep_WLBSC_74_013024.raw	10
Evosep_WLBSC_73_013024	input\Evosep_WLBSC_73_013024.raw	10
Evosep_WLBSC_72_013024	input\Evosep_WLBSC_72_013024.raw	10
Evosep_WLBSC_70_013024	input\Evosep_WLBSC_70_013024.raw	10
Evosep_WLBSC_69_013024	input\Evosep_WLBSC_69_013024.raw	10
Evosep_WLBSC_68_013024	input\Evosep_WLBSC_68_013024.raw	10
Evosep_WLBSC_67_013024	input\Evosep_WLBSC_67_013024.raw	10
Evosep_WLBSC_64_013024	input\Evosep_WLBSC_64_013024.raw	10
Evosep_WLBSC_63_013024	input\Evosep_WLBSC_63_013024.raw	10
Evosep_WLBSC_62_013024	input\Evosep_WLBSC_62_013024.raw	10
Evosep_WLBSC_59_012924	input\Evosep_WLBSC_59_012924.raw	10
Evosep_WLBSC_58_012924	input\Evosep_WLBSC_58_012924.raw	10
Evosep_WLBSC_55_012924	input\Evosep_WLBSC_55_012924.raw	10
Evosep_WLBSC_54_012924	input\Evosep_WLBSC_54_012924.raw	10
Evosep_WLBSC_53_012924	input\Evosep_WLBSC_53_012924.raw	10
Evosep_WLBSC_51_012924	input\Evosep_WLBSC_51_012924.raw	10
Evosep_WLBSC_50_012924	input\Evosep_WLBSC_50_012924.raw	10
Evosep_WLBSC_49_012924	input\Evosep_WLBSC_49_012924.raw	10
Evosep_WLBSC_46_012924	input\Evosep_WLBSC_46_012924.raw	10
Evosep_WLBSC_44_012924	input\Evosep_WLBSC_44_012924.raw	10
Evosep_WLBSC_43_012924	input\Evosep_WLBSC_43_012924.raw	10
Evosep_WLBSC_42_012924	input\Evosep_WLBSC_42_012924.raw	10
Evosep_WLBSC_39_012924	input\Evosep_WLBSC_39_012924.raw	10
Evosep_WLBSC_38_012924	input\Evosep_WLBSC_38_012924.raw	10
Evosep_WLBSC_37_012924	input\Evosep_WLBSC_37_012924.raw	10
Evosep_WLBSC_35_012924	input\Evosep_WLBSC_35_012924.raw	10
Evosep_WLBSC_33_012924	input\Evosep_WLBSC_33_012924.raw	10
Evosep_WLBSC_32_012924	input\Evosep_WLBSC_32_012924.raw	10
Evosep_WLBSC_31_012924	input\Evosep_WLBSC_31_012924.raw	10
Evosep_WLBSC_30_012924	input\Evosep_WLBSC_30_012924.raw	10
Evosep_WLBSC_28_012924	input\Evosep_WLBSC_28_012924.raw	10
Evosep_WLBSC_27_012924	input\Evosep_WLBSC_27_012924.raw	10
Evosep_WLBSC_26_012924	input\Evosep_WLBSC_26_012924.raw	10
Evosep_WLBSC_25_012924	input\Evosep_WLBSC_25_012924.raw	10
Evosep_WLBSC_23_012924	input\Evosep_WLBSC_23_012924.raw	10
Evosep_WLBSC_22_012924	input\Evosep_WLBSC_22_012924.raw	10
Evosep_WLBSC_21_012924	input\Evosep_WLBSC_21_012924.raw	10
Evosep_WLBSC_20_012624	input\Evosep_WLBSC_20_012624.raw	11
Evosep_WLBSC_19_012624	input\Evosep_WLBSC_19_012624.raw	11
Evosep_WLBSC_17_012624	input\Evosep_WLBSC_17_012624.raw	11
Evosep_WLBSC_11_012624	input\Evosep_WLBSC_11_012624.raw	11
Evosep_WLBSC_8_012624	input\Evosep_WLBSC_8_012624.raw	11
Evosep_WLBSC_7_012624	input\Evosep_WLBSC_7_012624.raw	11
Evosep_WLBSC_6_012624	input\Evosep_WLBSC_6_012624.raw	11
Evosep_WLBSC_2_012624	input\Evosep_WLBSC_2_012624.raw	11
Evosep_WLBSC2_753_042124	input\Evosep_WLBSC2_753_042124.raw	12
Evosep_WLBSC2_742_042124	input\Evosep_WLBSC2_742_042124.raw	12
Evosep_WLBSC2_737_042124	input\Evosep_WLBSC2_737_042124.raw	12
Evosep_WLBSC2_730_042124	input\Evosep_WLBSC2_730_042124.raw	12
Evosep_WLBSC2_725_042124	input\Evosep_WLBSC2_725_042124.raw	12
Evosep_WLBSC2_721_042124	input\Evosep_WLBSC2_721_042124.raw	12
Evosep_WLBSC2_713_042024	input\Evosep_WLBSC2_713_042024.raw	12
Evosep_WLBSC2_709_042024	input\Evosep_WLBSC2_709_042024.raw	12
Evosep_WLBSC2_703_042024	input\Evosep_WLBSC2_703_042024.raw	12
Evosep_WLBSC2_694_042024	input\Evosep_WLBSC2_694_042024.raw	12
Evosep_WLBSC2_693_042024	input\Evosep_WLBSC2_693_042024.raw	12
Evosep_WLBSC2_686_042024	input\Evosep_WLBSC2_686_042024.raw	12
Evosep_WLBSC2_678_041924	input\Evosep_WLBSC2_678_041924.raw	12
Evosep_WLBSC2_673_041924	input\Evosep_WLBSC2_673_041924.raw	12
Evosep_WLBSC2_669_041924	input\Evosep_WLBSC2_669_041924.raw	12
Evosep_WLBSC2_639_041724	input\Evosep_WLBSC2_639_041724.raw	13
Evosep_WLBSC2_635_041724	input\Evosep_WLBSC2_635_041724.raw	13
Evosep_WLBSC2_633_041724	input\Evosep_WLBSC2_633_041724.raw	13
Evosep_WLBSC2_621_041724	input\Evosep_WLBSC2_621_041724.raw	13
Evosep_WLBSC2_609_041724	input\Evosep_WLBSC2_609_041724.raw	13
Evosep_WLBSC2_604_041724	input\Evosep_WLBSC2_604_041724.raw	13
Evosep_WLBSC2_603_041724	input\Evosep_WLBSC2_603_041724.raw	13
Evosep_WLBSC2_600_041624	input\Evosep_WLBSC2_600_041624.raw	13
Evosep_WLBSC2_598_041624	input\Evosep_WLBSC2_598_041624.raw	13
Evosep_WLBSC2_595_041624	input\Evosep_WLBSC2_595_041624.raw	13
Evosep_WLBSC2_592_041624	input\Evosep_WLBSC2_592_041624.raw	13
Evosep_WLBSC2_591_041624	input\Evosep_WLBSC2_591_041624.raw	13
Evosep_WLBSC2_587_041624	input\Evosep_WLBSC2_587_041624.raw	13
Evosep_WLBSC2_581_041624	input\Evosep_WLBSC2_581_041624.raw	13
Evosep_WLBSC2_577_041624	input\Evosep_WLBSC2_577_041624.raw	13
Evosep_WLBSC2_575_041624	input\Evosep_WLBSC2_575_041624.raw	13
Evosep_WLBSC2_573_041624	input\Evosep_WLBSC2_573_041624.raw	13
Evosep_WLBSC2_570_041624	input\Evosep_WLBSC2_570_041624.raw	13
Evosep_WLBSC2_566_041624	input\Evosep_WLBSC2_566_041624.raw	13
Evosep_WLBSC2_556_041524	input\Evosep_WLBSC2_556_041524.raw	13
Evosep_WLBSC2_554_041524	input\Evosep_WLBSC2_554_041524.raw	13
Evosep_WLBSC2_551_041524	input\Evosep_WLBSC2_551_041524.raw	13
Evosep_WLBSC2_549_041524	input\Evosep_WLBSC2_549_041524.raw	13
Evosep_WLBSC2_548_041524	input\Evosep_WLBSC2_548_041524.raw	13
Evosep_WLBSC2_546_041524	input\Evosep_WLBSC2_546_041524.raw	13
Evosep_WLBSC2_536_041524	input\Evosep_WLBSC2_536_041524.raw	13
Evosep_WLBSC2_522_041524	input\Evosep_WLBSC2_522_041524.raw	13
Evosep_WLBSC2_515_041224	input\Evosep_WLBSC2_515_041224.raw	14
Evosep_WLBSC2_508_041224	input\Evosep_WLBSC2_508_041224.raw	14
Evosep_WLBSC2_501_041224	input\Evosep_WLBSC2_501_041224.raw	14
Evosep_WLBSC2_484_041224	input\Evosep_WLBSC2_484_041224.raw	14
Evosep_WLBSC2_483_041224	input\Evosep_WLBSC2_483_041224.raw	14
Evosep_WLBSC2_479_040624	input\Evosep_WLBSC2_479_040624.raw	15
Evosep_WLBSC2_478_040624	input\Evosep_WLBSC2_478_040624.raw	15
Evosep_WLBSC2_477_040624	input\Evosep_WLBSC2_477_040624.raw	15
Evosep_WLBSC2_476_040624	input\Evosep_WLBSC2_476_040624.raw	15
Evosep_WLBSC2_475_040624	input\Evosep_WLBSC2_475_040624.raw	15
Evosep_WLBSC2_473_040624	input\Evosep_WLBSC2_473_040624.raw	15
Evosep_WLBSC2_470_040624	input\Evosep_WLBSC2_470_040624.raw	15
Evosep_WLBSC2_469_040624	input\Evosep_WLBSC2_469_040624.raw	15
Evosep_WLBSC2_468_040624	input\Evosep_WLBSC2_468_040624.raw	15
Evosep_WLBSC2_466_040624	input\Evosep_WLBSC2_466_040624.raw	15
Evosep_WLBSC2_465_040624	input\Evosep_WLBSC2_465_040624.raw	15
Evosep_WLBSC2_463_040624	input\Evosep_WLBSC2_463_040624.raw	15
Evosep_WLBSC2_462_040624	input\Evosep_WLBSC2_462_040624.raw	15
Evosep_WLBSC2_460_040624	input\Evosep_WLBSC2_460_040624.raw	15
Evosep_WLBSC2_459_040624	input\Evosep_WLBSC2_459_040624.raw	15
Evosep_WLBSC2_458_040624	input\Evosep_WLBSC2_458_040624.raw	15
Evosep_WLBSC2_456_040624	input\Evosep_WLBSC2_456_040624.raw	15
Evosep_WLBSC2_455_040624	input\Evosep_WLBSC2_455_040624.raw	15
Evosep_WLBSC2_454_040624	input\Evosep_WLBSC2_454_040624.raw	15
Evosep_WLBSC2_453_040624	input\Evosep_WLBSC2_453_040624.raw	15
Evosep_WLBSC2_452_040624	input\Evosep_WLBSC2_452_040624.raw	15
Evosep_WLBSC2_451_040624	input\Evosep_WLBSC2_451_040624.raw	15
Evosep_WLBSC2_450_040624	input\Evosep_WLBSC2_450_040624.raw	15
Evosep_WLBSC2_449_040624	input\Evosep_WLBSC2_449_040624.raw	15
Evosep_WLBSC2_448_040624	input\Evosep_WLBSC2_448_040624.raw	15
Evosep_WLBSC2_445_040624	input\Evosep_WLBSC2_445_040624.raw	15
Evosep_WLBSC2_443_040624	input\Evosep_WLBSC2_443_040624.raw	15
Evosep_WLBSC2_442_040624	input\Evosep_WLBSC2_442_040624.raw	15
Evosep_WLBSC2_441_040624	input\Evosep_WLBSC2_441_040624.raw	15
Evosep_WLBSC2_440_040524	input\Evosep_WLBSC2_440_040524.raw	15
Evosep_WLBSC2_439_040524	input\Evosep_WLBSC2_439_040524.raw	15
Evosep_WLBSC2_437_040524	input\Evosep_WLBSC2_437_040524.raw	15
Evosep_WLBSC2_435_040524	input\Evosep_WLBSC2_435_040524.raw	15
Evosep_WLBSC2_434_040524	input\Evosep_WLBSC2_434_040524.raw	15
Evosep_WLBSC2_433_040524	input\Evosep_WLBSC2_433_040524.raw	15
Evosep_WLBSC2_431_040524	input\Evosep_WLBSC2_431_040524.raw	15
Evosep_WLBSC2_428_040524	input\Evosep_WLBSC2_428_040524.raw	15
Evosep_WLBSC2_427_040524	input\Evosep_WLBSC2_427_040524.raw	15
Evosep_WLBSC2_426_040524	input\Evosep_WLBSC2_426_040524.raw	15
Evosep_WLBSC2_425_040524	input\Evosep_WLBSC2_425_040524.raw	15
Evosep_WLBSC2_424_040524	input\Evosep_WLBSC2_424_040524.raw	15
Evosep_WLBSC2_423_040524	input\Evosep_WLBSC2_423_040524.raw	15
Evosep_WLBSC2_422_040524	input\Evosep_WLBSC2_422_040524.raw	15
Evosep_WLBSC2_421_040524	input\Evosep_WLBSC2_421_040524.raw	15
Evosep_WLBSC2_420_040524	input\Evosep_WLBSC2_420_040524.raw	15
Evosep_WLBSC2_418_040524	input\Evosep_WLBSC2_418_040524.raw	15
Evosep_WLBSC2_417_040524	input\Evosep_WLBSC2_417_040524.raw	15
Evosep_WLBSC2_416_040524	input\Evosep_WLBSC2_416_040524.raw	15
Evosep_WLBSC2_415_040524	input\Evosep_WLBSC2_415_040524.raw	15
Evosep_WLBSC2_414_040524	input\Evosep_WLBSC2_414_040524.raw	15
Evosep_WLBSC2_413_040524	input\Evosep_WLBSC2_413_040524.raw	15
Evosep_WLBSC2_410_040524	input\Evosep_WLBSC2_410_040524.raw	15
Evosep_WLBSC2_409_040524	input\Evosep_WLBSC2_409_040524.raw	15
Evosep_WLBSC2_408_040524	input\Evosep_WLBSC2_408_040524.raw	15
Evosep_WLBSC2_407_040524	input\Evosep_WLBSC2_407_040524.raw	15
Evosep_WLBSC2_405_040524	input\Evosep_WLBSC2_405_040524.raw	15
Evosep_WLBSC2_403_040524	input\Evosep_WLBSC2_403_040524.raw	15
Evosep_WLBSC2_402_040524	input\Evosep_WLBSC2_402_040524.raw	15
Evosep_WLBSC2_400_040324	input\Evosep_WLBSC2_400_040324.raw	16
Evosep_WLBSC2_394_040324	input\Evosep_WLBSC2_394_040324.raw	16
Evosep_WLBSC2_393_040324	input\Evosep_WLBSC2_393_040324.raw	16
Evosep_WLBSC2_392_040324	input\Evosep_WLBSC2_392_040324.raw	16
Evosep_WLBSC2_389_040324	input\Evosep_WLBSC2_389_040324.raw	16
Evosep_WLBSC2_388_040324	input\Evosep_WLBSC2_388_040324.raw	16
Evosep_WLBSC2_380_040324	input\Evosep_WLBSC2_380_040324.raw	16
Evosep_WLBSC2_379_040324	input\Evosep_WLBSC2_379_040324.raw	16
Evosep_WLBSC2_377_040324	input\Evosep_WLBSC2_377_040324.raw	16
Evosep_WLBSC2_376_040324	input\Evosep_WLBSC2_376_040324.raw	16
Evosep_WLBSC2_375_040324	input\Evosep_WLBSC2_375_040324.raw	16
Evosep_WLBSC2_374_040324	input\Evosep_WLBSC2_374_040324.raw	16
Evosep_WLBSC2_373_040324	input\Evosep_WLBSC2_373_040324.raw	16
Evosep_WLBSC2_372_040324	input\Evosep_WLBSC2_372_040324.raw	16
Evosep_WLBSC2_371_040324	input\Evosep_WLBSC2_371_040324.raw	16
Evosep_WLBSC2_370_040324	input\Evosep_WLBSC2_370_040324.raw	16
Evosep_WLBSC2_369_040324	input\Evosep_WLBSC2_369_040324.raw	16
Evosep_WLBSC2_367_040324	input\Evosep_WLBSC2_367_040324.raw	16
Evosep_WLBSC2_366_040324	input\Evosep_WLBSC2_366_040324.raw	16
Evosep_WLBSC2_365_040324	input\Evosep_WLBSC2_365_040324.raw	16
Evosep_WLBSC2_364_040324	input\Evosep_WLBSC2_364_040324.raw	16
Evosep_WLBSC2_363_040324	input\Evosep_WLBSC2_363_040324.raw	16
Evosep_WLBSC2_362_040324	input\Evosep_WLBSC2_362_040324.raw	16
Evosep_WLBSC2_361_040324	input\Evosep_WLBSC2_361_040324.raw	16
Evosep_WLBSC2_360_040224	input\Evosep_WLBSC2_360_040224.raw	16
Evosep_WLBSC2_359_040224	input\Evosep_WLBSC2_359_040224.raw	16
Evosep_WLBSC2_358_040224	input\Evosep_WLBSC2_358_040224.raw	16
Evosep_WLBSC2_357_040224	input\Evosep_WLBSC2_357_040224.raw	16
Evosep_WLBSC2_354_040224	input\Evosep_WLBSC2_354_040224.raw	16
Evosep_WLBSC2_353_040224	input\Evosep_WLBSC2_353_040224.raw	16
Evosep_WLBSC2_352_040224	input\Evosep_WLBSC2_352_040224.raw	16
Evosep_WLBSC2_351_040224	input\Evosep_WLBSC2_351_040224.raw	16
Evosep_WLBSC2_349_040224	input\Evosep_WLBSC2_349_040224.raw	16
Evosep_WLBSC2_348_040224	input\Evosep_WLBSC2_348_040224.raw	16
Evosep_WLBSC2_347_040224	input\Evosep_WLBSC2_347_040224.raw	16
Evosep_WLBSC2_346_040224	input\Evosep_WLBSC2_346_040224.raw	16
Evosep_WLBSC2_344_040224	input\Evosep_WLBSC2_344_040224.raw	16
Evosep_WLBSC2_343_040224	input\Evosep_WLBSC2_343_040224.raw	16
Evosep_WLBSC2_342_040224	input\Evosep_WLBSC2_342_040224.raw	16
Evosep_WLBSC2_341_040224	input\Evosep_WLBSC2_341_040224.raw	16
Evosep_WLBSC2_340_040224	input\Evosep_WLBSC2_340_040224.raw	16
Evosep_WLBSC2_339_040224	input\Evosep_WLBSC2_339_040224.raw	16
Evosep_WLBSC2_338_040224	input\Evosep_WLBSC2_338_040224.raw	16
Evosep_WLBSC2_337_040224	input\Evosep_WLBSC2_337_040224.raw	16
Evosep_WLBSC2_336_040224	input\Evosep_WLBSC2_336_040224.raw	16
Evosep_WLBSC2_334_040224	input\Evosep_WLBSC2_334_040224.raw	16
Evosep_WLBSC2_333_040224	input\Evosep_WLBSC2_333_040224.raw	16
Evosep_WLBSC2_332_040224	input\Evosep_WLBSC2_332_040224.raw	16
Evosep_WLBSC2_331_040224	input\Evosep_WLBSC2_331_040224.raw	16
Evosep_WLBSC2_329_040224	input\Evosep_WLBSC2_329_040224.raw	16
Evosep_WLBSC2_328_040224	input\Evosep_WLBSC2_328_040224.raw	16
Evosep_WLBSC2_327_040224	input\Evosep_WLBSC2_327_040224.raw	16
Evosep_WLBSC2_326_040224	input\Evosep_WLBSC2_326_040224.raw	16
Evosep_WLBSC2_325_040224	input\Evosep_WLBSC2_325_040224.raw	16
Evosep_WLBSC2_323_040224	input\Evosep_WLBSC2_323_040224.raw	16
Evosep_WLBSC2_322_040224	input\Evosep_WLBSC2_322_040224.raw	16
Evosep_WLBSC2_321_040224	input\Evosep_WLBSC2_321_040224.raw	16
Evosep_WLBSC2_320_040124	input\Evosep_WLBSC2_320_040124.raw	16
Evosep_WLBSC2_319_040124	input\Evosep_WLBSC2_319_040124.raw	16
Evosep_WLBSC2_318_040124	input\Evosep_WLBSC2_318_040124.raw	16
Evosep_WLBSC2_317_040124	input\Evosep_WLBSC2_317_040124.raw	16
Evosep_WLBSC2_315_040124	input\Evosep_WLBSC2_315_040124.raw	16
Evosep_WLBSC2_314_040124	input\Evosep_WLBSC2_314_040124.raw	16
Evosep_WLBSC2_313_040124	input\Evosep_WLBSC2_313_040124.raw	16
Evosep_WLBSC2_312_040124	input\Evosep_WLBSC2_312_040124.raw	16
Evosep_WLBSC2_305_040124	input\Evosep_WLBSC2_305_040124.raw	16
Evosep_WLBSC2_304_040124	input\Evosep_WLBSC2_304_040124.raw	16
Evosep_WLBSC2_303_040124	input\Evosep_WLBSC2_303_040124.raw	16
Evosep_WLBSC2_302_040124	input\Evosep_WLBSC2_302_040124.raw	16
Evosep_WLBSC2_300_040124	input\Evosep_WLBSC2_300_040124.raw	16
Evosep_WLBSC2_299_040124	input\Evosep_WLBSC2_299_040124.raw	16
Evosep_WLBSC2_297_040124	input\Evosep_WLBSC2_297_040124.raw	16
Evosep_WLBSC2_296_040124	input\Evosep_WLBSC2_296_040124.raw	16
Evosep_WLBSC2_295_040124	input\Evosep_WLBSC2_295_040124.raw	16
Evosep_WLBSC2_293_040124	input\Evosep_WLBSC2_293_040124.raw	16
Evosep_WLBSC2_292_040124	input\Evosep_WLBSC2_292_040124.raw	16
Evosep_WLBSC2_291_040124	input\Evosep_WLBSC2_291_040124.raw	16
Evosep_WLBSC2_290_040124	input\Evosep_WLBSC2_290_040124.raw	16
Evosep_WLBSC2_289_040124	input\Evosep_WLBSC2_289_040124.raw	16
Evosep_WLBSC2_288_040124	input\Evosep_WLBSC2_288_040124.raw	16
Evosep_WLBSC2_287_040124	input\Evosep_WLBSC2_287_040124.raw	16
Evosep_WLBSC2_286_040124	input\Evosep_WLBSC2_286_040124.raw	16
Evosep_WLBSC2_284_040124	input\Evosep_WLBSC2_284_040124.raw	16
Evosep_WLBSC2_283_040124	input\Evosep_WLBSC2_283_040124.raw	16
Evosep_WLBSC2_281_040124	input\Evosep_WLBSC2_281_040124.raw	16
Evosep_WLBSC2_279_033124	input\Evosep_WLBSC2_279_033124.raw	16
Evosep_WLBSC2_278_033124	input\Evosep_WLBSC2_278_033124.raw	16
Evosep_WLBSC2_277_033124	input\Evosep_WLBSC2_277_033124.raw	16
Evosep_WLBSC2_276_033124	input\Evosep_WLBSC2_276_033124.raw	16
Evosep_WLBSC2_275_033124	input\Evosep_WLBSC2_275_033124.raw	16
Evosep_WLBSC2_274_033124	input\Evosep_WLBSC2_274_033124.raw	16
Evosep_WLBSC2_273_033124	input\Evosep_WLBSC2_273_033124.raw	16
Evosep_WLBSC2_270_033124	input\Evosep_WLBSC2_270_033124.raw	16
Evosep_WLBSC2_268_033124	input\Evosep_WLBSC2_268_033124.raw	16
Evosep_WLBSC2_266_033124	input\Evosep_WLBSC2_266_033124.raw	16
Evosep_WLBSC2_265_033124	input\Evosep_WLBSC2_265_033124.raw	16
Evosep_WLBSC2_264_033124	input\Evosep_WLBSC2_264_033124.raw	16
Evosep_WLBSC2_262_033124	input\Evosep_WLBSC2_262_033124.raw	16
Evosep_WLBSC2_261_033124	input\Evosep_WLBSC2_261_033124.raw	16
Evosep_WLBSC2_260_033124	input\Evosep_WLBSC2_260_033124.raw	16
Evosep_WLBSC2_259_033124	input\Evosep_WLBSC2_259_033124.raw	16
Evosep_WLBSC2_258_033124	input\Evosep_WLBSC2_258_033124.raw	16
Evosep_WLBSC2_257_033124	input\Evosep_WLBSC2_257_033124.raw	16
Evosep_WLBSC2_256_033124	input\Evosep_WLBSC2_256_033124.raw	16
Evosep_WLBSC2_255_033124	input\Evosep_WLBSC2_255_033124.raw	16
Evosep_WLBSC2_254_033124	input\Evosep_WLBSC2_254_033124.raw	16
Evosep_WLBSC2_253_033124	input\Evosep_WLBSC2_253_033124.raw	16
Evosep_WLBSC2_252_033124	input\Evosep_WLBSC2_252_033124.raw	16
Evosep_WLBSC2_251_033124	input\Evosep_WLBSC2_251_033124.raw	16
Evosep_WLBSC2_249_033124	input\Evosep_WLBSC2_249_033124.raw	16
Evosep_WLBSC2_248_033124	input\Evosep_WLBSC2_248_033124.raw	16
Evosep_WLBSC2_247_033124	input\Evosep_WLBSC2_247_033124.raw	16
Evosep_WLBSC2_246_033124	input\Evosep_WLBSC2_246_033124.raw	16
Evosep_WLBSC2_245_033124	input\Evosep_WLBSC2_245_033124.raw	16
Evosep_WLBSC2_244_033124	input\Evosep_WLBSC2_244_033124.raw	16
Evosep_WLBSC2_243_033124	input\Evosep_WLBSC2_243_033124.raw	16
Evosep_WLBSC2_242_033124	input\Evosep_WLBSC2_242_033124.raw	16
Evosep_WLBSC2_240_033024	input\Evosep_WLBSC2_240_033024.raw	16
Evosep_WLBSC2_239_033024	input\Evosep_WLBSC2_239_033024.raw	16
Evosep_WLBSC2_238_033024	input\Evosep_WLBSC2_238_033024.raw	16
Evosep_WLBSC2_237_033024	input\Evosep_WLBSC2_237_033024.raw	16
Evosep_WLBSC2_236_033024	input\Evosep_WLBSC2_236_033024.raw	16
Evosep_WLBSC2_235_033024	input\Evosep_WLBSC2_235_033024.raw	16
Evosep_WLBSC2_234_033024	input\Evosep_WLBSC2_234_033024.raw	16
Evosep_WLBSC2_232_033024	input\Evosep_WLBSC2_232_033024.raw	16
Evosep_WLBSC2_231_033024	input\Evosep_WLBSC2_231_033024.raw	16
Evosep_WLBSC2_230_033024	input\Evosep_WLBSC2_230_033024.raw	16
Evosep_WLBSC2_229_033024	input\Evosep_WLBSC2_229_033024.raw	16
Evosep_WLBSC2_225_033024	input\Evosep_WLBSC2_225_033024.raw	16
Evosep_WLBSC2_224_033024	input\Evosep_WLBSC2_224_033024.raw	16
Evosep_WLBSC2_223_033024	input\Evosep_WLBSC2_223_033024.raw	16
Evosep_WLBSC2_222_033024	input\Evosep_WLBSC2_222_033024.raw	16
Evosep_WLBSC2_220_033024	input\Evosep_WLBSC2_220_033024.raw	16
Evosep_WLBSC2_219_033024	input\Evosep_WLBSC2_219_033024.raw	16
Evosep_WLBSC2_215_033024	input\Evosep_WLBSC2_215_033024.raw	16
Evosep_WLBSC2_214_033024	input\Evosep_WLBSC2_214_033024.raw	16
Evosep_WLBSC2_213_033024	input\Evosep_WLBSC2_213_033024.raw	16
Evosep_WLBSC2_212_033024	input\Evosep_WLBSC2_212_033024.raw	16
Evosep_WLBSC2_211_033024	input\Evosep_WLBSC2_211_033024.raw	16
Evosep_WLBSC2_210_033024	input\Evosep_WLBSC2_210_033024.raw	16
Evosep_WLBSC2_209_033024	input\Evosep_WLBSC2_209_033024.raw	16
Evosep_WLBSC2_208_033024	input\Evosep_WLBSC2_208_033024.raw	16
Evosep_WLBSC2_207_033024	input\Evosep_WLBSC2_207_033024.raw	16
Evosep_WLBSC2_206_033024	input\Evosep_WLBSC2_206_033024.raw	16
Evosep_WLBSC2_205_033024	input\Evosep_WLBSC2_205_033024.raw	16
Evosep_WLBSC2_204_033024	input\Evosep_WLBSC2_204_033024.raw	16
Evosep_WLBSC2_191_032924	input\Evosep_WLBSC2_191_032924.raw	16
Evosep_WLBSC2_188_032924	input\Evosep_WLBSC2_188_032924.raw	16
Evosep_WLBSC2_187_032924	input\Evosep_WLBSC2_187_032924.raw	16
Evosep_WLBSC2_185_032924	input\Evosep_WLBSC2_185_032924.raw	16
Evosep_WLBSC2_183_032924	input\Evosep_WLBSC2_183_032924.raw	16
Evosep_WLBSC2_180_032924	input\Evosep_WLBSC2_180_032924.raw	16
Evosep_WLBSC2_178_032924	input\Evosep_WLBSC2_178_032924.raw	16
Evosep_WLBSC2_177_032924	input\Evosep_WLBSC2_177_032924.raw	16
Evosep_WLBSC2_176_032924	input\Evosep_WLBSC2_176_032924.raw	16
Evosep_WLBSC2_175_032924	input\Evosep_WLBSC2_175_032924.raw	16
Evosep_WLBSC2_173_032924	input\Evosep_WLBSC2_173_032924.raw	16
Evosep_WLBSC2_171_032924	input\Evosep_WLBSC2_171_032924.raw	16
Evosep_WLBSC2_170_032924	input\Evosep_WLBSC2_170_032924.raw	16
Evosep_WLBSC2_168_032924	input\Evosep_WLBSC2_168_032924.raw	16
Evosep_WLBSC2_165_032924	input\Evosep_WLBSC2_165_032924.raw	16
Evosep_WLBSC2_163_032924	input\Evosep_WLBSC2_163_032924.raw	16
Evosep_WLBSC2_162_032924	input\Evosep_WLBSC2_162_032924.raw	16
Evosep_WLBSC2_160_032824	input\Evosep_WLBSC2_160_032824.raw	16
Evosep_WLBSC2_159_032824	input\Evosep_WLBSC2_159_032824.raw	16
Evosep_WLBSC2_156_032824	input\Evosep_WLBSC2_156_032824.raw	16
Evosep_WLBSC2_155_032824	input\Evosep_WLBSC2_155_032824.raw	16
Evosep_WLBSC2_154_032824	input\Evosep_WLBSC2_154_032824.raw	16
Evosep_WLBSC2_153_032824	input\Evosep_WLBSC2_153_032824.raw	16
Evosep_WLBSC2_152_032824	input\Evosep_WLBSC2_152_032824.raw	16
Evosep_WLBSC2_150_032824	input\Evosep_WLBSC2_150_032824.raw	16
Evosep_WLBSC2_149_032824	input\Evosep_WLBSC2_149_032824.raw	16
Evosep_WLBSC2_148_032824	input\Evosep_WLBSC2_148_032824.raw	16
Evosep_WLBSC2_145_032824	input\Evosep_WLBSC2_145_032824.raw	16
